Cynthia Snyder,8,2,9,7,4,8,9,6
Cassandra Shannon,8,3,1,4,2,3,5,1
Bryan Ellis,1,2,5,1,4,7,8,5
Emily Walker,9,8,2,6,1,7,1,7
Matthew Cervantes,9,8,2,3,2,1,6,1
Kenneth Hernandez,1,9,2,4,9,9,5,9
Frank Patterson,5,5,5,5,3,1,1,2
Donald Koch,4,8,9,5,3,3,1,9
Anthony Garcia,9,9,1,2,4,4,6,1
Devin Garcia,1,5,9,3,6,5,7,7
Keith Barajas,2,9,8,1,5,9,1,7
Sonya Briggs,7,3,4,3,5,2,5,7
Russell Burke,7,2,4,3,4,5,4,4
Michael Jones,4,7,6,1,6,2,9,5
Jodi Taylor,2,7,9,9,2,5,7,6
Dustin Villegas,3,4,3,8,5,1,8,5
Carl Jackson,4,9,5,9,7,4,8,2
Alex Hayes,3,8,2,8,6,3,4,9
Rodney Taylor MD,8,2,9,7,6,7,7,2
Philip Parks,2,8,5,8,3,7,3,7
Tabitha Schaefer,4,1,6,9,3,9,8,3
Sara Young,5,4,6,5,3,3,1,4
Jordan Contreras,4,1,3,9,3,2,9,5
Jeremy Richardson,2,9,1,4,3,6,8,8
Benjamin Salazar,4,6,8,5,7,2,2,5
Amy Morris,9,9,5,5,4,3,1,3
Frederick Smith,6,7,9,8,1,9,4,1
Emma Dyer,6,5,8,1,7,8,6,2
Mark Sullivan,9,6,1,1,5,2,2,4
Amy Fitzgerald,8,1,2,5,1,1,4,5
Jason Wilson,7,7,3,1,4,8,7,5
Jacqueline Dillon DVM,1,2,4,3,9,5,9,3
Michael Pruitt,2,8,2,9,5,6,4,3
Sean French,7,1,7,1,6,9,7,5
Andrea Hanson,4,3,1,3,8,3,6,2
Joshua Craig,2,3,9,8,2,7,9,1
Rebecca Moody,3,8,2,8,9,9,6,8
Matthew Turner,9,2,1,2,8,1,5,4
Marcus Russell,4,3,2,5,6,9,8,2
Cristina Macdonald,1,6,6,3,3,5,6,4
Jonathan Harper,8,4,4,2,8,9,2,4
Richard Diaz,1,8,9,8,3,1,8,6
Melissa Bullock,3,8,4,5,5,3,1,1
Dillon Mills,8,2,1,4,6,2,1,7
Glenn Collins,2,6,5,1,4,8,4,6
Jennifer Wade,9,7,4,6,1,3,7,9
Joseph Maynard,2,8,1,4,9,5,4,9
Shaun Lee,7,1,1,3,4,7,4,9
Brittany Morris,7,7,4,4,1,1,5,5
Lori Perez,3,9,8,3,7,7,3,2
Samuel Garcia,9,8,7,9,4,4,5,9
Eric Bryant,8,3,2,7,1,8,6,3
William Ramos,9,4,2,6,7,6,8,6
Mia Lewis,8,5,6,9,2,5,7,4
Alicia Cardenas,6,7,1,4,3,5,3,8
Caleb Gonzales,4,4,4,8,4,5,8,7
Mary Perkins,9,2,8,8,9,9,7,5
Laura Cruz MD,1,9,3,7,7,9,8,9
Henry Campbell,7,6,7,6,6,6,8,7
Steven Mcgee,7,9,9,4,8,5,9,9
Jamie Young,7,8,8,3,6,9,1,7
Christine Ferguson,5,6,7,4,3,8,8,5
Kevin Walker,5,4,1,5,4,5,7,8
Susan Vazquez,7,6,4,9,5,6,2,4
Brian Hamilton,8,4,6,5,3,7,9,7
Betty Anderson,8,3,5,7,4,9,7,3
Leslie Huff,3,4,2,7,8,3,9,7
Nathan Rodriguez,2,9,5,5,5,2,3,1
Casey Miller,1,2,8,3,5,1,1,7
Diane Dennis,5,2,5,5,2,6,2,4
Linda Wallace DDS,2,2,7,2,5,5,3,6
Brandon George,3,1,6,6,8,2,1,5
Jeffrey Evans,4,6,5,6,6,8,3,3
Christy Nichols,9,8,9,3,8,2,7,6
Jonathan Cole,7,8,1,6,3,2,4,9
Michael Norris,5,3,6,9,9,6,2,2
Danielle Turner,5,1,8,5,1,9,2,9
Justin Gardner,7,1,2,7,6,6,9,2
David Gonzalez,2,1,8,9,7,9,6,4
Charles Bowen DVM,2,8,4,6,1,1,7,3
Sarah Miller,8,1,8,4,3,2,6,8
Kyle Thompson,2,8,7,8,2,4,5,9
Patricia Prince,1,4,9,8,6,9,3,5
Michael Sutton,5,2,9,1,6,8,6,1
Amy Cook,7,1,3,8,3,7,9,1
Connie Maldonado,8,3,8,7,1,4,3,6
Russell Burns MD,1,3,3,5,5,3,9,5
Amanda Dominguez,6,3,9,7,9,1,5,3
Daniel Watson,7,6,5,2,3,7,3,9
Christine Baldwin,5,7,6,2,3,9,9,2
Tara Gonzalez,8,1,7,1,2,6,4,3
Alex Robertson,5,8,6,9,8,1,1,2
Teresa Richard,4,7,5,3,7,1,1,8
Daniel Schwartz,5,9,5,8,7,2,9,1
Isabel Kane,3,1,7,7,4,5,1,9
Spencer Ruiz,9,1,6,4,3,1,5,6
Marcus Mosley,2,4,6,7,3,9,3,5
Regina Clark,8,5,1,3,4,5,7,5
Nicholas Brock,8,8,2,7,5,3,8,9
Jeffery Lawson,3,2,9,2,8,7,7,5
Cindy Johnson,8,9,4,9,6,7,6,7
Diana Oliver,1,9,9,3,6,5,4,7
Daniel Henderson,3,1,5,8,8,3,9,6
Nicole Conner,8,1,6,2,7,7,6,7
Susan Scott,7,8,5,3,4,8,1,1
Gary Boone,3,6,7,7,8,3,6,1
Laura Steele,5,6,3,9,6,7,1,1
Christopher Rodgers,2,9,7,5,4,3,5,7
Jennifer Russell,7,3,4,5,5,5,8,4
Michael Ellis,3,6,7,1,4,5,4,1
Nicole Diaz,5,7,1,1,2,9,4,8
Douglas Allen,2,9,9,3,7,3,3,3
Lindsey Zuniga,1,2,3,7,4,4,5,3
Martin Nelson,2,2,5,2,7,5,7,9
Matthew James,1,6,8,9,8,8,9,5
Luis White,7,9,2,2,6,6,2,4
John Castro,3,6,5,5,8,8,3,9
Andrew Wade,1,7,4,6,2,8,9,3
Angela Rojas,1,9,8,9,7,9,4,2
Amanda Roy,3,2,7,7,6,8,8,8
Meghan Cummings,4,6,2,4,3,3,6,8
Kimberly Clark,6,9,1,5,7,7,8,1
Mr. Anthony Olson,3,3,5,2,2,5,8,3
Gregory Little,5,4,2,4,7,1,1,1
Robert Rodriguez,6,6,3,4,2,4,7,4
Kelly Jenkins,8,6,5,9,4,2,1,9
Jennifer Ramirez,5,6,4,8,5,7,3,5
Tracy Wright,5,5,6,5,6,9,3,1
Jeffrey Valentine,1,4,1,1,1,2,8,9
Rachel Hicks,2,7,4,8,2,7,6,4
Marie Brennan,2,9,3,5,3,9,8,2
Linda Martin,1,6,1,5,4,4,7,1
Lisa Dunlap,2,4,1,3,9,8,2,5
Curtis Farrell,6,2,6,7,8,3,3,4
Dana Rodriguez,4,5,1,4,6,5,2,1
Amanda Mullins,4,6,2,9,2,9,8,5
Timothy Lewis,5,4,9,8,9,3,5,8
Tracey Long,4,1,5,9,2,1,1,3
Kristi Ross,3,8,6,5,4,5,1,7
Yolanda Wright,8,4,3,9,2,4,5,7
Christian Smith,1,5,5,2,5,7,6,8
David Garcia,8,5,3,9,4,2,1,1
Robert Murphy,7,5,1,3,1,3,8,5
Michelle Welch,6,5,1,8,1,1,4,6
Dylan Nunez,9,2,8,9,8,3,2,7
Charles Arroyo,9,2,1,7,7,5,8,2
Jill Wilson,7,1,8,2,9,4,1,3
Gina Li,2,8,7,8,9,3,6,6
Joel Evans,1,4,7,6,1,9,5,6
Thomas Salazar,1,1,2,2,4,4,5,9
Patrick Navarro,5,4,6,3,1,5,1,2
Anna Proctor,6,5,6,9,1,7,1,9
Connie Roberts,5,2,8,6,5,6,9,9
Thomas Lynch,6,6,9,7,5,1,6,2
Bernard Davis,9,8,1,8,6,1,8,6
Rachel Barnes,9,2,2,8,9,3,8,7
Tanya Adams,2,6,9,4,7,3,6,1
Harry Mccoy,1,2,3,8,5,7,6,6
Jessica Garcia,4,7,8,8,4,5,6,3
Faith Hernandez,6,2,6,5,7,7,5,2
Ryan Cobb,8,8,9,9,2,6,2,7
Rebecca Richards,6,6,6,6,2,7,2,2
Monica Martinez,7,6,1,5,9,6,1,7
Robert Taylor,9,1,3,9,9,6,8,8
Shelby Ferguson,3,1,3,8,1,6,6,7
Elizabeth Lawrence,2,7,8,4,2,3,4,5
Mr. Christopher Romero MD,3,3,1,6,1,6,1,4
Marc Harris,9,1,1,3,7,7,3,5
Richard Howard,8,1,4,5,7,3,7,5
Cynthia Walsh,6,8,7,7,5,9,3,2
Kevin Sanders,1,1,5,6,5,8,3,7
Darren Sampson,9,6,7,7,3,1,6,8
Christine Fox,1,4,9,2,4,9,4,5
Helen Wallace,2,4,4,4,2,7,5,9
Craig Gordon,7,8,2,4,6,2,8,5
Ronald Sanders,8,1,1,6,6,9,3,6
Karen Padilla,9,7,4,8,7,6,5,3
Bernard Buckley,6,9,6,1,2,3,1,1
Stacy Ware,8,7,9,4,8,9,8,7
Larry Anderson,7,3,2,6,7,7,6,8
Kerri Castaneda,9,8,7,5,3,5,4,1
Robert Kirby,3,8,2,8,5,7,5,7
Ashley Perry,3,1,2,8,1,1,8,3
Andrea Alvarez,8,4,5,2,5,5,3,3
Amber Reid,2,4,5,1,6,8,6,6
Brandon Hardin,4,6,4,8,6,8,2,8
Jennifer Alvarado,8,2,8,9,3,1,3,3
Kelly Horton,9,3,9,6,4,8,4,4
Carrie Robinson,9,3,4,8,1,1,6,4
Amber Perez,2,7,8,5,2,4,6,5
Richard Berry,2,8,2,8,7,7,8,4
Michael Rice,6,5,7,8,6,4,1,1
Kaitlyn Dyer,5,9,2,8,7,2,1,2
James Garrison,8,6,9,1,2,6,4,4
Patrick Lewis,5,3,2,6,2,2,6,9
Amber Patterson,5,3,6,1,7,6,5,5
Christine Burns,7,9,6,6,6,4,5,7
Katherine Mcbride,2,9,4,8,3,8,6,4
Peter Phillips,9,1,5,5,9,6,3,8
Heather Flores,4,5,5,9,7,6,6,2
Krista Horn,5,7,8,4,8,7,4,2
Mitchell Tucker,3,3,7,4,1,1,9,9
Heidi Jackson DDS,5,8,9,8,3,1,7,4
Brianna Williams,4,4,8,9,6,2,3,3
Heather Guerra,5,2,3,9,7,5,8,2
Dr. Brandon Davis,6,1,1,5,7,1,6,8
Courtney Leach,3,8,2,7,2,6,3,9
Dorothy Frazier,4,7,6,1,7,3,6,6
Amanda Hebert,9,8,2,4,2,7,2,6
Morgan Willis,6,8,2,6,6,3,9,1
Terri Meyers,6,8,3,8,5,7,7,9
Jonathan Bennett,7,3,2,7,1,6,2,7
John Harper,9,7,6,3,7,3,2,4
Megan Hubbard,3,1,5,4,5,4,8,6
Timothy Winters,8,7,2,6,1,5,9,9
Debbie Figueroa,3,3,6,5,5,7,7,7
Samantha Moore,9,5,7,8,1,7,5,9
Kevin Watson,7,5,2,6,2,4,7,4
David Gardner,8,9,1,8,9,6,3,3
Robert Davis,1,3,1,5,2,9,7,2
Brooke Anthony,5,4,3,2,4,6,8,8
Gloria Simpson,3,9,4,2,7,6,5,6
Melinda Kent,9,9,8,7,9,1,9,9
Joel Griffith,6,7,2,6,4,9,9,1
Cynthia Silva,6,7,5,2,1,1,9,9
Dr. Randy Lee,3,8,9,6,9,7,4,3
Colin Lynn,6,3,3,9,1,2,4,2
Joshua Sullivan,7,8,7,3,2,4,7,5
Tammy Barajas,6,2,5,3,1,7,9,2
Michelle Willis,2,9,9,5,1,6,5,3
Jason Walters,9,5,1,4,9,9,4,3
Kristen Simpson,3,8,7,7,1,7,5,5
Lisa Alvarado,1,2,3,1,6,6,5,8
David Olson,1,4,9,1,5,5,8,1
Alexander Murphy MD,4,4,7,1,3,5,6,5
Tara Henry,1,6,5,3,2,6,4,2
Caleb Williams,9,3,4,7,8,4,4,5
Lindsay Barnett,7,1,3,6,3,8,4,2
Kimberly Beck,8,8,1,8,9,3,3,2
Blake Parrish,6,2,5,6,4,4,3,8
Jesus Jones,1,5,6,2,8,1,5,8
Danielle Hill,2,5,4,3,5,8,5,5
Hunter Miller,6,7,6,9,1,4,8,1
Wyatt Cardenas,6,3,5,8,8,8,6,3
Mr. Shawn Diaz,1,9,2,4,6,4,6,3
Catherine Mckenzie,1,2,6,6,8,5,8,2
Kathryn Evans,3,3,5,8,2,1,3,4
Carrie Miller,7,9,5,8,4,3,1,1
Charles Johnson,5,3,4,7,3,6,4,4
Paul Price,7,4,7,3,4,7,8,3
Robert Ryan,7,1,8,4,3,9,7,9
Sandra Sanchez,3,6,8,2,2,7,9,3
Thomas Wiggins,1,4,1,2,5,1,5,1
Linda Spencer,7,5,2,6,6,6,5,4
Joseph Fletcher,5,2,8,8,4,6,3,8
Robert Castaneda,1,4,6,9,7,9,9,3
Jordan Henderson,4,5,7,9,2,7,8,9
Samantha Baker,9,5,4,8,7,8,5,4
Emily Malone,6,8,4,9,9,9,2,8
Sara Russell,9,8,2,6,5,6,9,8
Jeffrey Butler,8,9,8,1,5,3,5,9
Alexander Hill,8,5,4,6,5,7,3,1
Jordan Leon,7,5,8,9,3,1,8,1
Andrea Rodriguez,2,5,3,5,7,2,6,4
Douglas Armstrong,4,2,7,1,5,1,9,5
Charles Williams,1,3,1,4,6,4,6,8
Ashley Santiago,3,4,4,2,5,4,1,9
Maria Owen,1,9,8,5,7,8,9,6
Roger Massey,2,3,8,5,3,1,9,6
Randall Riddle,3,3,7,3,6,8,3,2
Heather Watkins,1,7,6,6,8,2,6,2
Jonathan Welch,3,9,3,3,7,3,8,2
April Hawkins,1,6,3,7,7,4,7,4
Monica Mitchell,5,9,3,5,9,8,2,9
Tonya Adams,5,4,9,9,3,8,2,8
Brett Mueller,7,8,2,9,6,8,2,3
Melanie Dixon,9,1,3,7,3,1,5,4
Barbara Esparza,9,7,7,2,1,2,8,8
Stephanie Wright,6,2,2,9,3,8,8,3
Sharon Bruce,4,9,4,3,5,3,4,5
Julie Preston,3,8,5,6,6,8,5,2
Jordan Lyons,8,3,7,3,6,2,2,6
Kathleen Nelson,1,5,1,8,7,9,2,5
Tyler Morgan,2,1,2,5,7,2,4,6
Deanna Wolfe,2,8,6,8,8,2,6,3
Cindy Young,2,4,1,8,4,4,1,7
Tina Grant,5,8,3,1,1,6,7,4
Caroline Collins,6,2,9,7,6,4,5,4
Katherine Montoya,4,4,8,5,7,6,6,2
Heather Warner,1,3,6,8,6,3,3,3
Holly Morgan,4,9,1,1,5,8,9,6
Angela Ferguson,5,6,5,2,1,7,3,5
Mary Smith,1,7,7,1,4,3,2,7
David Gallagher,4,1,4,2,7,2,8,4
Tara Moore,8,4,8,6,2,7,1,1
Scott Bowman,7,5,7,9,8,4,1,7
Wanda Roman,7,7,5,8,7,8,9,7
Stephanie Woods,9,5,6,8,1,8,8,1
Karen Sharp,6,5,1,1,7,4,6,5
Paul Logan,9,3,3,3,3,1,8,3
Peter Sellers,7,4,1,2,6,6,3,9
Tom Hall,3,6,6,4,6,9,1,3
Jennifer Tapia,5,1,8,3,6,3,7,7
Jeffrey Rosario,5,9,4,4,4,1,8,9
Adam Morales,8,7,4,2,1,9,8,8
David Hodge,8,5,2,5,1,8,6,7
Caleb Brown,2,3,3,2,9,1,2,3
Scott Blackburn,8,3,9,7,3,1,3,4
Sierra Garrett,4,6,6,7,2,5,3,7
Dustin Davis,3,3,3,8,1,7,9,9
Elizabeth Smith,2,1,7,1,9,9,8,4
Robert Guerrero,7,3,2,8,7,9,9,9
Deanna Berry,8,4,6,2,8,2,5,4
Shannon Kelly,7,9,6,4,7,2,3,3
Eric Haynes,4,3,1,7,7,3,3,4
Jason Howard,2,6,9,4,9,9,5,7
Holly Thomas,7,8,4,4,9,4,5,4
Gregory Mendez,5,7,5,4,7,8,8,5
Nichole Faulkner,3,8,3,3,6,2,2,7
Michael Camacho,8,3,6,4,7,2,3,4
Andrew Mendoza,1,2,2,5,3,4,8,2
William Webster,1,2,1,1,7,7,9,8
Miss Wendy Harris DDS,4,9,3,2,5,7,1,3
Jordan Mckay,9,1,8,9,3,8,9,6
Hannah Murray,3,6,9,1,2,2,8,3
Julia Medina,2,3,3,6,9,9,2,9
Dylan Browning,5,2,8,7,8,6,7,7
Sheryl Gonzalez,9,8,3,1,4,2,5,9
Christine Rose,3,2,4,8,3,2,5,6
Dawn Robinson,4,3,1,2,4,5,3,6
Dr. Brian Jensen,1,4,2,5,6,8,3,8
Rachel Snyder,3,9,4,7,6,5,6,3
Jonathan Hubbard,5,9,1,8,6,4,9,2
Trevor Barker,9,8,3,4,2,9,2,1
Mr. Matthew Taylor,3,7,3,5,9,6,3,3
Ian Wilcox,7,3,3,3,7,3,7,8
Mr. Curtis White,5,7,8,9,1,4,8,1
Jane Drake,4,5,6,7,2,3,1,4
Jason Lopez,2,3,8,6,1,3,6,3
Christopher Odonnell,1,6,5,4,7,9,1,7
Brian Franklin,2,7,1,6,7,3,6,1
Kimberly Harris,1,9,2,2,1,6,3,5
Jeffrey Blanchard,7,3,4,8,3,5,8,5
Mary King,8,8,8,7,1,6,4,2
Jennifer Figueroa,2,3,5,6,3,9,2,7
Stefanie Wood,8,1,4,8,5,9,9,9
Cindy Soto,1,5,2,1,3,5,2,8
Denise White,2,2,9,5,3,2,2,1
Sherry Cunningham,3,5,5,6,7,4,3,8
Carrie Rose,6,7,2,8,8,6,8,4
Bernard Griffin,3,7,6,2,3,4,8,4
Juan Martin,9,9,6,3,7,7,7,6
Roberto Kennedy,2,6,7,2,3,2,6,2
Matthew Foster,2,2,8,4,8,1,4,1
Taylor Thomas,7,9,8,2,7,6,3,4
Donald Paul,2,5,5,3,8,5,7,6
Madeline Stanton,7,3,3,4,3,6,1,6
Jerry Wade,4,6,5,3,4,1,1,5
James Porter,3,3,2,5,2,6,6,5
Wanda Marquez,6,6,8,5,1,6,8,9
Nathaniel Dominguez,2,6,9,7,4,9,3,3
Mr. Michael Brewer,4,8,6,7,6,9,2,8
Megan Roberts,3,6,6,1,3,2,4,4
Clayton Santiago,6,4,4,7,7,1,6,3
Mary Thomas,9,2,3,9,1,4,4,1
Scott Cobb,5,2,7,8,4,4,1,7
Rebecca Garcia,2,6,3,6,6,1,6,2
Mariah Gonzalez,2,8,3,3,5,1,3,5
Tracy Harrison,1,2,8,6,1,2,2,9
Luis York,3,6,3,1,1,3,8,2
Madison Newman,1,9,4,1,9,2,1,9
Anna Lewis,4,6,7,6,7,7,7,3
Nicole Smith,7,5,8,3,9,8,8,2
Bryan Gallegos,2,9,1,9,2,5,8,6
Rebecca Klein,8,2,8,3,5,9,4,6
Linda Allen,2,5,4,3,4,8,5,4
Samantha Francis,7,5,8,6,2,1,6,6
Alejandra Jackson,4,6,2,9,2,4,3,8
Jerry Snyder,3,7,6,1,1,6,2,1
Christopher Walker,1,1,6,1,3,3,8,6
Beverly Alvarado,5,8,3,1,6,3,1,1
Danielle Walton,9,4,2,6,5,7,2,7
William Vega,9,7,1,5,2,7,3,5
Audrey Mora,1,6,5,2,3,3,2,8
James Martinez,3,8,5,4,5,7,2,4
Gloria Green,6,8,6,4,8,2,2,8
Elizabeth Allen MD,4,9,3,3,2,9,8,5
Christopher Fox,8,2,1,1,1,2,3,6
Thomas Graham,6,4,6,4,2,3,6,7
Christopher Melton,4,2,5,9,7,2,7,7
Heather Morris,6,5,2,1,4,8,3,7
Shannon Kent,8,6,1,8,5,4,3,7
Donald Chavez,6,2,2,8,8,7,5,4
Michael Watts,9,5,7,3,3,6,5,2
Tiffany Gray,6,7,9,6,6,3,9,4
Gabrielle Williams,6,7,1,4,6,8,7,4
Cody Sellers,6,7,9,2,4,3,5,9
Samantha Thomas,8,1,1,2,6,9,4,7
Michael Cruz,6,1,8,1,8,2,7,1
Bailey Cruz,3,4,7,8,1,5,7,1
Todd Duran,4,1,2,6,4,1,6,7
Carla Armstrong,4,8,9,8,5,9,9,2
Julie Hughes,1,4,4,2,1,1,4,4
Daniel Benton,9,3,3,2,9,5,3,5
Laura Franco,2,6,3,9,1,2,8,8
Marissa Ferguson,1,1,3,5,4,6,1,2
Lisa Luna,5,3,3,2,2,7,1,9
Joshua Grimes,3,7,4,5,5,4,5,5
Kimberly Hanna,8,8,1,1,4,9,8,3
Amber Rivera,1,5,4,6,1,1,3,9
Richard Mccoy,4,7,7,5,4,8,4,5
Melissa Ramirez,4,3,1,2,2,7,4,8
Diane Williams,9,7,9,4,8,8,8,6
Diana Ford,8,6,8,2,8,4,9,1
Gabriel Simmons,2,4,3,7,6,6,7,3
Patrick Olson,6,7,4,7,1,8,5,6
David Butler,4,3,2,6,8,2,6,9
Cody Perry,9,1,4,8,6,5,7,7
Jodi Wade,5,7,3,5,8,1,7,8
Dale Houston,5,7,5,8,7,5,6,6
Robert Jones,5,2,8,2,2,6,9,7
Kevin Donovan,9,7,2,7,2,5,3,3
Margaret Massey,4,8,6,7,9,2,2,9
Adam Kelly,7,4,8,9,3,6,2,6
Daniel Livingston,1,1,4,4,4,2,6,7
Ms. Annette Love,5,9,2,8,6,6,4,7
James Morgan,3,7,5,8,1,1,2,5
Keith White,2,2,5,3,1,2,9,4
Emma Bishop,8,8,5,4,5,5,8,6
Stephanie Fleming,5,7,4,4,2,8,7,5
Stacy Cervantes,5,5,7,7,6,9,6,5
Karen Rich,5,3,4,1,8,9,3,8
Derrick Hernandez,5,9,1,9,4,5,5,8
Rebecca Hughes,7,1,4,1,6,5,9,5
Donna Perez,8,3,5,7,3,5,2,7
Joel Jenkins,2,2,2,5,6,8,8,8
Justin Patton,1,8,3,5,2,7,5,3
Curtis Casey,6,2,8,7,5,5,1,7
Patrick Randall,5,1,4,1,3,2,3,7
Keith Lynch,3,1,3,4,3,2,3,5
Elizabeth Davis,7,1,1,5,1,3,2,8
Jose Perez,5,5,4,4,6,1,3,4
John Walters,1,8,4,1,1,2,4,2
Mario Fisher,3,4,7,5,7,9,4,5
Matthew Woods,4,2,8,5,9,7,4,1
Jeffery Fox,1,3,8,6,7,5,7,9
Nancy Sanchez,3,4,7,5,3,7,9,3
George Scott,9,1,4,2,3,7,8,1
Claudia Leach,5,9,6,5,9,6,8,5
Carol Cabrera,9,7,1,8,1,9,6,1
Mr. Marvin Barnes,1,9,8,8,1,4,9,6
Elizabeth Rasmussen,3,1,3,8,2,3,2,1
Scott Hernandez,6,7,3,9,4,3,2,1
Sheila Rivera,6,6,6,7,5,3,7,6
April Wall,6,1,2,4,4,2,3,1
Julia Thompson,5,5,3,8,9,4,3,7
Michael Horton,9,8,6,9,1,6,2,1
Leslie Reed,2,9,5,9,1,7,5,9
Kimberly Hill,6,9,6,7,2,8,5,2
Cory Wilson,7,4,9,1,2,4,1,4
Frank Freeman,5,8,9,4,8,7,6,4
Michelle Chung,2,3,8,9,6,7,8,8
Karen Torres,2,3,2,1,5,4,7,6
Angelica May,2,6,4,3,5,7,9,6
Richard Carpenter,3,1,2,4,9,3,2,4
Amy Gates,5,1,7,9,2,6,9,8
Amanda Rodriguez,4,1,2,9,9,6,3,2
Shannon Smith,6,1,5,7,1,1,4,7
Deborah Smith,5,1,4,6,7,4,4,2
Dustin Stuart,4,8,8,4,2,6,1,3
Patrick Kane,2,2,5,9,7,7,9,6
Rachel Woodward,2,2,2,8,1,2,6,4
Virginia Clark,2,9,3,8,1,9,4,5
Rebecca Cline,8,6,6,4,1,8,2,6
William Hayes,1,2,7,6,9,8,6,3
Melanie Gibson,4,3,5,7,9,1,5,2
April Morgan,8,8,4,5,5,5,7,2
Cody Allen,5,9,3,2,8,9,6,8
Jonathan Flores,9,6,2,3,4,4,1,1
Linda Burns,3,2,8,7,8,4,1,5
Maria Sullivan,4,5,2,3,6,7,1,1
Luis Brown,3,4,9,7,5,1,2,9
Rebekah Smith,3,5,4,4,3,2,1,6
Timothy Rivera,5,3,2,8,4,4,8,6
Donald Mckinney,4,1,1,1,4,4,1,3
Mark Figueroa,5,5,9,6,5,6,2,4
Aaron Brown,6,6,6,4,4,1,7,6
Jennifer Barrera,6,2,1,3,6,5,6,2
Nancy Jones,3,3,1,9,3,5,8,3
Aaron Maldonado,9,2,2,1,1,6,6,9
Beverly Lewis DDS,8,5,7,7,6,7,2,8
Mrs. Andrea Wright,9,9,3,2,5,7,7,2
Sarah Mendez,6,6,5,5,7,8,9,6
Peter Gonzalez,1,6,6,5,3,7,6,8
Tara Bartlett,3,3,5,8,2,1,1,8
Richard Medina,8,7,1,1,9,4,8,5
Darlene Cisneros,5,4,1,4,9,3,9,3
Nancy Parker,8,2,4,3,1,3,5,4
Clinton Lee,1,3,6,4,4,5,9,2
Sharon Acevedo,2,9,4,6,1,6,9,4
Bryan Sharp,4,4,2,9,2,3,8,2
Michael Lee,1,2,9,8,1,2,5,2
Samantha Wright,5,9,4,6,6,5,2,8
Kimberly Duran,6,6,4,3,8,8,4,4
Melanie Hansen,8,1,4,6,5,7,8,1
Stephen Richards,3,9,9,1,9,8,5,3
Dalton Martin,8,6,5,9,9,5,5,9
Samantha Christian,2,5,3,5,8,6,9,8
Michael Romero,2,5,3,5,2,2,6,1
Nicole Singh,1,5,9,8,7,7,7,8
Kimberly Ball,8,6,1,7,4,5,1,3
Virginia Sharp,8,8,3,8,2,1,3,9
Chelsea Jones,4,1,9,6,2,5,6,3
Brandon Sanders,9,2,7,3,1,9,5,2
Ryan Fitzpatrick,7,5,3,4,6,3,8,5
Mrs. Cassandra Russell,2,4,9,9,5,5,3,1
Traci Thornton,2,5,6,7,5,6,2,1
Lori Hawkins,7,5,2,3,8,7,9,6
Casey Jones,2,2,8,3,7,7,4,1
Jill Abbott,6,3,8,3,9,4,6,4
James Jones,5,8,8,7,7,4,1,6
Mr. Mark Choi,7,7,1,3,3,2,3,8
Peter Jimenez,2,9,1,3,8,3,1,9
Leslie Simpson,8,8,2,6,8,7,2,8
Paula Rich,7,9,2,1,4,5,8,8
Brittany Thomas,9,1,9,5,3,5,6,5
Lisa Shelton,4,5,7,6,3,5,9,5
Victor Myers,6,6,1,3,1,4,7,9
Susan Golden,4,1,2,4,5,1,8,8
Olivia Cole,9,8,4,4,7,3,8,1
Karen Nelson,6,1,5,5,9,4,6,7
Renee Coleman,4,2,7,3,6,7,8,3
Jessica Taylor,2,2,9,3,7,6,9,6
Katherine Welch,1,9,7,1,8,7,6,2
Valerie Porter,9,8,7,5,2,3,2,8
James Hawkins,9,3,7,1,9,4,6,5
Eric Russo,8,2,5,4,5,7,1,1
Cynthia Thomas,5,9,4,2,4,6,7,7
Andrew Arnold,5,2,2,4,7,6,3,2
Brian Morrison,5,8,7,6,2,4,2,4
Andrea Leach,1,9,9,6,3,2,8,4
Darrell Newton,7,6,3,6,5,1,8,4
Courtney Rose,6,4,2,1,1,4,7,4
Jaime Thompson,7,1,7,3,4,1,6,4
Tommy Boyd,8,8,8,4,4,9,2,5
Rebecca Meyer,6,3,7,5,3,1,5,8
Gabriel Esparza,1,4,7,1,7,3,4,6
Margaret Brown,5,9,2,3,6,6,2,3
Benjamin Watson MD,2,5,2,3,6,9,7,2
Sara Jackson MD,2,1,3,8,6,9,1,3
Tracy Cummings,3,3,7,4,5,8,4,2
Mr. David Watson DDS,7,4,1,9,9,1,2,6
Jeremiah Rosales,5,3,3,7,8,6,6,7
Kathryn Duran,3,9,3,1,5,5,7,7
Jacob Cox,9,9,8,5,7,8,4,4
Madeline Watson,6,1,8,9,5,3,1,5
Brandon Zhang,9,1,9,4,2,1,4,2
Kathy Case,4,2,7,3,1,1,9,6
John Campbell,3,7,4,7,6,1,6,7
Timothy Nelson,3,2,3,9,9,3,9,2
Sandra Murphy,2,2,5,1,4,9,6,6
Tammy Velez,4,6,4,6,2,8,9,4
Jennifer Stone,2,6,2,7,6,3,2,4
Ruth White,5,4,3,9,5,8,9,7
Emily Brown,2,1,6,5,2,7,5,9
Donna Torres,4,1,6,5,4,6,5,2
Tammie King,6,6,5,3,9,4,8,7
Kimberly Harrington,8,7,6,4,1,6,4,1
Nicholas White,4,7,5,7,6,9,3,4
Amber Blankenship,4,6,7,2,8,7,5,2
Kevin Garcia,5,2,4,3,9,8,7,6
